time_s,r1_x_km,r1_y_km,r1_z_km,r2_x_km,r2_y_km,r2_z_km,distance_km
9975.0,1414.6698883324,-4321.574840195614,5324.126503069991,2886.662599673695,-3227.6762111882313,5500.548488880708,1842.4172898297295
9980.0,1446.3234092539751,-4302.306342591369,5331.174237572339,2915.15555432626,-3202.9548979127335,5499.924482913069,1842.4218069207736
9985.0,1477.9349406579054,-4282.9129408650815,5338.067197961763,2943.5638327216298,-3178.140548703166,5499.140721145439,1842.4263262355712
9990.0,1509.503564127024,-4263.395196089764,5344.8051816867965,2971.88660830732,-3153.233882849843,5498.19722376587,1842.4308475201458
9995.0,1541.028362460153,-4243.75367296362,5351.387990685916,3000.1230569874074,-3128.235622347445,5497.094015602248,1842.4353705205003
10000.0,1572.5084196987655,-4223.988939793905,5357.815431393551,3028.272357146617,-3103.146491874219,5495.831126121866,1842.4398949826304
10005.0,1603.9428211535885,-4204.1015684806935,5364.087314745987,3056.3336896743494,-3077.9672187711167,5494.408589430876,1842.4444206525734
10010.0,1635.3306534312078,-4184.092134500532,5370.203456187125,3084.306237988609,-3052.698533020847,5492.826444273593,1842.4489472763928
10015.0,1666.6710044606052,-4163.961216889981,5376.16367567411,3112.189188059904,-3027.3411672268408,5491.0847340316695,1842.4534746002348
10020.0,1697.962963519682,-4143.709398229073,5381.967797682845,3139.981728435036,-3001.895856592146,5489.183506723139,1842.4580023703327
10025.0,1729.2056212617422,-4123.3372646246335,5387.615651213353,3167.6830502608427,-2976.3633388982503,5487.12281500132,1842.4625303330265
10030.0,1760.3980697419377,-4102.845405693526,5393.107069795027,3195.2923473078517,-2950.7443544838075,5484.902716153582,1842.4670582347817
10035.0,1791.5394024436712,-4082.2344145457873,5398.441891491744,3222.8088159938825,-2925.039646223301,5482.523272099987,1842.471585822231
10040.0,1822.6287143049706,-4061.5048877676463,5403.619958906845,3250.2316554075524,-2899.2499595056306,5479.9845493917865,1842.4761128421767
10045.0,1853.6651017448232,-4040.6574254044517,5408.641119187984,3277.560067331717,-2873.3760422126156,5477.286619209788,1842.4806390416134
10050.0,1884.6476626894591,-4019.6926309435003,5413.505224031858,3304.7932562668393,-2847.418644697435,5474.429557362592,1842.4851641677565
10055.0,1915.5754965986098,-3998.6111112967546,5418.212129688788,3331.9304294542817,-2821.3785197629695,5471.413444284677,1842.4896879680705
10060.0,1946.4477044917164,-3977.4134767834616,5422.761696967182,3358.9707968995062,-2795.256422640109,5468.238365034376,1842.494210190265
10065.0,1977.2633889741032,-3956.1003411126717,5427.153791237862,3385.913571395226,-2769.05311096594,5464.90440929169,1842.4987305823404
10070.0,2008.0216542630908,-3934.672321365663,5431.388282438257,3412.7579685444493,-2742.7693447619026,5461.4116713559915,1842.5032488925997
10075.0,2038.7216062140858,-3913.130037978259,5435.465045076474,3439.5032067834613,-2716.405886411845,5457.760250143574,1842.5077648696733
10080.0,2069.362352346648,-3891.474114723028,5439.383958235225,3466.1485074047505,-2689.9635006400017,5453.950249185082,1842.512278262537
10085.0,2099.943001870429,-3869.7051786914394,5443.1449055756275,3492.6930945797735,-2663.4429544889585,5449.981776622796,1842.5167888205308
10090.0,2130.4626657111594,-3847.82386027586,5446.747775340873,3519.136195381735,-2636.8450172974763,5445.854945207791,1842.5212962933824
10095.0,2160.9204565365385,-3825.8307931514887,5450.192460359764,3545.477039808233,-2610.1704606782746,5441.569872296954,1842.525800431238
10100.0,2191.315488782096,-3803.7266142581757,5453.478858050118,3571.714860803832,-2583.4200584957534,5437.126679849864,1842.5303009846655
10105.0,2221.646878676989,-3781.5119637821617,5456.606870422039,3597.84889428256,-2556.5945868436365,5432.525494425556,1842.5347977046938
10110.0,2251.9137442697734,-3759.1874851377015,5459.576404081054,3623.878379150308,-2529.694824022553,5427.766447179129,1842.5392903428115
10115.0,2282.1152054540976,-3736.753824948609,5462.3873702311175,3649.8025573271657,-2502.721550517535,5422.849673858227,1842.5437786510174
10120.0,2312.2503839943715,-3714.2116330296944,5465.039684677487,3675.620673769646,-2475.6755489754873,5417.7753147994,1842.5482623818075
10125.0,2342.3184035513714,-3691.561562368117,5467.533267829463,3701.331976492856,-2448.5576041825366,5412.5435149243,1842.55274128823
10130.0,2372.3183897077975,-3668.8042691046317,5469.868044702996,3726.9357165925503,-2421.3685030413685,5407.154423735781,1842.557215123876
10135.0,2402.2494699937693,-3645.940412514755,5472.043944923153,3752.431148267122,-2394.109034548461,5401.608195313831,1842.5616836429288
10140.0,2432.1107739122917,-3622.9706549898183,5474.0609027264645,3777.8175288394873,-2366.779989771278,5395.904988311393,1842.5661466001534
10145.0,2461.90143296464,-3599.8956620179533,5475.918856963131,3803.094118778898,-2339.382161825389,5390.044965950044,1842.570603750939
10150.0,2491.6205806757034,-3576.71610216497,5477.617751099094,3828.2601817226487,-2311.9163458515295,5384.028296015533,1842.5750548513115
10155.0,2521.267352619265,-3553.4326470551414,5479.157533217971,3853.314984497715,-2284.383338992591,5377.855150853203,1842.579499657967
10160.0,2550.8408864432517,-3530.045971351901,5480.53815602287,3878.257797142282,-2256.783940370564,5371.525707363261,1842.583937928267
10165.0,2580.3403218948865,-3506.556752738454,5481.759576838053,3903.0878929271903,-2229.1189510634154,5365.040146995934,1842.5883694202796
10170.0,2609.764800845816,-3482.9656718982887,5482.821757610479,3927.804548377295,-2201.3891740818954,5358.398655746469,1842.5927938927903
10175.0,2639.113467317163,-3459.2734124956078,5483.724664911207,3952.407043292719,-2173.5954143462995,5351.601424150014,1842.5972111053236
10180.0,2668.385467504526,-3435.4806611556637,5484.46826993666,3976.894660770035,-2145.738478663162,5344.648647276374,1842.6016208181682
10185.0,2697.579949802915,-3411.588107445009,5485.0525485097705,4001.2666872233317,-2117.8191757019003,5337.540524724614,1842.6060227923895
10190.0,2726.69606483163,-3387.5964438516603,5485.477481080974,4025.5224124051942,-2089.8383159713926,5330.27726061754,1842.6104167898545
10195.0,2755.7329654590785,-3363.5063657651676,5485.743052729079,4049.6611294276004,-2061.796711796504,5322.859063596051,1842.6148025732496
10200.0,2784.689806827535,-3339.3185714565984,5485.849253161999,4073.6821347827067,-2033.6951772945558,5315.286146813349,1842.619179906094
10205.0,2813.5657463778134,-3315.0337620584555,5485.796076717353,4097.584728363544,-2005.5345283517438,5307.558727929028,1842.623548552777
10210.0,2842.3599438739175,-3290.6526415444687,5485.583522362927,4121.368213484617,-1977.3155825994932,5299.677029103018,1842.6279082785516
10215.0,2871.0715614275887,-3266.1759167093433,5485.211593697005,4145.031896902411,-1949.0391593907584,5291.641276989405,1842.6322588495839
10220.0,2899.6997635228054,-3241.604297148399,5484.680298948562,4168.57508883579,-1920.7060797762917,5283.451702730122,1842.6366000329492
10225.0,2928.2437170402254,-3216.9384952371265,5483.989650977328,4191.997102986306,-1892.3171664808249,5275.108541948495,1842.6409315966605
10230.0,2956.7025912815425,-3192.17922611067,5483.139667273707,4215.297256558401,-1863.873243879235,5266.612034742676,1842.6452533096758
10235.0,2985.075557993784,-3167.3272076432286,5482.13036995858,4238.474870279525,-1835.3751379726227,5257.962425678926,1842.6495649419464
10240.0,3013.3617913935473,-3142.383160427357,5480.961785782945,4261.529268420128,-1806.8236763643738,5249.159963784782,1842.653866264402
10245.0,3041.560468191164,-3117.3478077531986,5479.6339461274565,4284.459778813578,-1778.2196882361436,5240.204902542077,1842.6581570489857
10250.0,3069.6707676147817,-3092.2218755876434,5478.146887001798,4307.265732875961,-1749.5640043238093,5231.097499879851,1842.6624370686777
10255.0,3097.691871434392,-3067.0060925533917,5476.500649043941,4329.946465625776,-1720.8574568933795,5221.838018167107,1842.6667060974958
10260.0,3125.6229639857875,-3041.7011899079416,5474.695277519264,4352.501315703548,-1692.1008797168208,5212.426724205452,1842.6709639105345
10265.0,3153.4632321944296,-3016.3079015225067,5472.730822319533,4374.929625391314,-1663.2951080478829,5202.863889221603,1842.6752102839757
10270.0,3181.211865599273,-2990.8269638608317,5470.607337961746,4397.23074063202,-1634.440978597846,5193.149788859763,1842.6794449950937
10275.0,3208.86805637648,-2965.259115957967,5468.324883586855,4419.404011048805,-1605.5393295112374,5183.284703173869,1842.6836678222999
10280.0,3236.4309993631014,-2939.6050993989234,5465.8835229583365,4441.44878996418,-1576.5910003415004,5173.268916619704,1842.6878785451256
10285.0,3263.8998920806503,-2913.865658297282,5463.283324460639,4463.364434419119,-1547.5968320266052,5163.102718046888,1842.6920769442768
10290.0,3291.2739347586153,-2888.041539273717,5460.524361097489,4485.150305192009,-1518.5576668646456,5152.786400690728,1842.6962628016242
10295.0,3318.552330357901,-2862.1334914344343,5457.606710490075,4506.805766817533,-1489.4743484893586,5142.320262163955,1842.7004359002399
10300.0,3345.7342845941826,-2836.142266349549,5454.53045487507,4528.330187605413,-1460.347721845631,5131.704604448315,1842.7045960244004
10305.0,3372.8190059611907,-2810.068618031379,5451.295681102553,4549.72293965906,-1431.1786331649494,5120.9397338860435,1842.7087429596083
10310.0,3399.8057057539136,-2783.9133029126688,5447.902480633771,4570.983398894116,-1401.9679299408074,5110.0259611712045,1842.7128764926135
10315.0,3426.69359809172,-2757.6770798247385,5444.350949538776,4592.110945056889,-1372.7164609040826,5098.9636013409045,1842.7169964114341
10320.0,3453.4818999414174,-2731.3607099755573,5440.641188493927,4613.104961742654,-1343.4250759983724,5087.752973766376,1842.7211025053475
10325.0,3480.169831140197,-2704.964956927754,5436.773302779254,4633.9648364138875,-1314.0946263552798,5076.3944021439365,1842.7251945649462
10330.0,3506.7566144185384,-2678.490586576548,5432.747402275695,4654.689960418348,-1284.72596426968,5064.888214485815,1842.729272382125
10335.0,3533.2414754230044,-2651.938367127605,5428.563601462186,4675.279729007077,-1255.3199431749292,5053.2347431108565,1842.7333357501095
10340.0,3559.623642738962,-2625.3090690748413,5424.222019412633,4695.733541352257,-1225.8774176180607,5041.434324635093,1842.737384463469
10345.0,3585.9023479132275,-2598.6034651781324,5419.7227797927335,4716.0508005649945,-1196.3992432349212,5029.487299962195,1842.7414183181318
10350.0,3612.0768254766176,-2571.822330440977,5415.066010856676,4736.230913712956,-1166.8862767252892,5017.394014273789,1842.745437111405
10355.0,3638.146312966416,-2544.966442088083,5410.251845443696,4756.273291837905,-1137.3393758279565,5005.1548170196575,1842.749440641988
10360.0,3664.1100509487756,-2518.03657954287,5405.280420974503,4776.177349973135,-1107.7593992957607,4992.770061907798,1842.7534287099875
10365.0,3689.967283041,-2491.033524404944,5400.151879447579,4795.942507160759,-1078.1472068706105,4980.240106894371,1842.7574011169397
10370.0,3715.717255933774,-2463.958060427458,5394.866367435326,4815.568186468915,-1048.5036592584659,4967.565314173521,1842.7613576658082
10375.0,3741.3592194132857,-2436.8109734944433,5389.424036080093,4835.053815008835,-1018.8296181042735,4954.746050167058,1842.7652981610188
10380.0,3766.8924263832632,-2409.593051598066,5383.825041090076,4854.398823951809,-989.1259459668997,4941.782685514029,1842.7692224084708
10385.0,3792.316132886933,-2382.305084815807,5378.069542735061,4873.602648546024,-959.3935062940091,4928.675595060161,1842.7731302155466
10390.0,3817.6295981288836,-2354.947865287587,5372.157705842052,4892.664728133287,-929.6331633969342,4915.425157847172,1842.7770213911178
10395.0,3842.832084496837,-2327.522187192838,5366.089699790761,4911.584506165638,-899.8457824255006,4902.031757101975,1842.7808957455754
10400.0,3867.922857583329,-2300.028846727499,5359.8656985089665,4930.361430221833,-870.0322293428237,4888.495780225726,1842.7847530908498
10405.0,3892.9011862073103,-2272.4686420809458,5353.485880467723,4948.9949520237205,-840.1933709000989,4874.817618782792,1842.7885932403992
10410.0,3917.7663424356347,-2244.8423734128905,5346.950428676473,4967.484527452474,-810.3300746113566,4860.997668489562,1842.792416009244
10415.0,3942.517601604503,-2217.1508428301495,5340.259530677971,4985.829616564761,-780.4432087281423,4847.036329203132,1842.7962212139762
10420.0,3967.1542423407273,-2189.394854363463,5333.413378543136,5004.0296836087045,-750.5336422142826,4832.9340049099055,1842.8000086727754
10425.0,3991.6755465829933,-2161.5752139441493,5326.412168865726,5022.084197039799,-720.6022447205218,4818.691103714032,1842.8037782054125
10430.0,4016.0807996029766,-2133.6927293807585,5319.256102756898,5039.992629536672,-690.6498865591878,4804.308037825742,1842.807529633269
10435.0,4040.369290026368,-2105.7482103356556,5311.945385839631,5057.754458016731,-660.6774386788138,4789.785223549551,1842.8112627793662
10440.0,4064.5403098538386,-2077.7424683015306,5304.480228243018,5075.369163651685,-630.6857726387565,4775.123081272353,1842.8149774683448
10445.0,4088.593154481853,-2049.676316577883,5296.860844596429,5092.83623188294,-600.6757605837795,4760.322035451386,1842.8186735265106
10450.0,4112.527122723433,-2021.5505702474234,5289.087454023533,5110.155152436877,-570.6482752186312,4745.382514602074,1842.822350781821
10455.0,4136.341516828807,-1993.3660461524328,5281.160280136194,5127.325419340005,-540.6041897825799,4730.304951285754,1842.826009063914
10460.0,4160.035642505943,-1965.123562871071,5273.079551028237,5144.346530933995,-510.5443780239491,4715.089782097282,1842.8296482041308
10465.0,4183.608808941029,-1936.823940693609,5264.845499269071,5161.217989890563,-480.46971417463834,4699.7374476525165,1842.8332680354858
10470.0,4207.0603288188,-1908.4680015986455,5256.458361897202,5177.93930322627,-450.3810729246063,4684.248392575683,1842.8368683927304
10475.0,4230.389518342814,-1880.0565692292287,5247.918380413582,5194.5099823171595,-420.2793293963569,4668.623065486624,1842.8404491123229
10480.0,4253.5956972555805,-1851.5904688689718,5239.225800774865,5210.929542913284,-390.1653591193996,4652.861918987921,1842.8440100324747
10485.0,4276.6781888586365,-1823.0705274180698,5230.380873386498,5227.19750515311,-360.0400380046999,4636.965409651908,1842.84755099313
10490.0,4299.63632003248,-1794.4975733693084,5221.383853095704,5243.313393577778,-329.90424231911004,4620.933998007562,1842.8510718360023
10495.0,4322.469421256428,-1765.872436783992,5212.234999184315,5259.2767371452555,-299.75884865979117,4604.768148527269,1842.854572404572
10500.0,4345.176826628354,-1737.1959492678434,5202.934575361496,5275.087069244348,-269.60473392862485,4588.468329613492,1842.8580525440982
10505.0,4367.757873884338,-1708.4689439468418,5193.482849756318,5290.743927708585,-239.4427753066006,4572.0350135853,1842.8615121016346
10510.0,4390.211904418194,-1679.6922554430269,5183.880094910219,5306.246854829977,-209.2738502282157,4555.468676664794,1842.8649509260338
10515.0,4412.538263300914,-1650.8667198502396,5174.126587769315,5321.5953973726455,-179.09883635583103,4538.769798963412,1842.868368867964
10520.0,4434.736299299983,-1621.993174709833,5164.2226096766,5336.7891065863205,-148.9186115540526,4521.938864468119,1842.8717657799166
10525.0,4456.805364898613,-1593.0724589863235,5154.168446364004,5351.827538219708,-118.73405386407588,4504.97636102748,1842.875141516216
10530.0,4478.74481631485,-1564.105413043012,5143.964387944328,5366.710252533723,-88.54604147804574,4487.882780337626,1842.8784959330246
10535.0,4500.554013520583,-1535.0928786175468,5133.610728903045,5381.436814314606,-58.35545271338199,4470.658617928087,1842.8818288883676
10540.0,4522.23232026045,-1506.03569879745,5123.107768089973,5396.006792886881,-28.163165987132466,4453.304373147533,1842.8851402421149
10545.0,4543.779104070622,-1476.9347179956067,5112.455808710825,5410.419762126213,2.0299402097150017,4435.820549149385,1842.8884298560204
10550.0,4565.193736297496,-1447.7907819256995,5101.655158318619,5424.675300472107,32.222987337899035,4418.207652877321,1842.8916975937063
10555.0,4586.475592116254,-1418.6047375776247,5090.706128804977,5438.772990940495,62.415096835571845,4400.466195050663,1842.8949433207035
10560.0,4607.624050549342,-1389.3774331928278,5079.609036391266,5452.712421136165,92.6053901439755,4382.596690149657,1842.8981669044133
10565.0,4628.638494484817,-1360.1097182396452,5068.364201619652,5466.4931832650855,122.79298873313907,4364.599656400633,1842.9013682141604
10570.0,4649.518310694589,-1330.8024433885803,5056.971949343987,5480.114874146574,152.97701412755973,4346.475615761064,1842.9045471211782
10575.0,4670.262889852551,-1301.4564604875418,5045.432608720596,5493.577095225339,183.15658793189482,4328.225093904503,1842.907703498619
10580.0,4690.871626552601,-1272.0726225370568,5033.74651319892,5506.8794525833855,213.3308318566532,4309.84862020542,1842.910837221563
10585.0,4711.343919326541,-1242.651783665434,5021.914000512039,5520.0215569517895,243.4988677438864,4291.346727723911,1842.9139481670281
10590.0,4731.679170661873,-1213.1947991039108,5009.935412667076,5533.003023722334,273.6598175928753,4272.719953190319,1842.917036213984
10595.0,4751.876787019478,-1183.7025251617304,4997.811095935452,5545.823472959005,303.8128035858203,4253.968836989728,1842.9201012433418
10600.0,4771.936178851179,-1154.1758192012205,4985.54140084304,5558.482529409356,333.9569481135216,4235.093923146354,1842.9231431379706
10605.0,4791.856760617184,-1124.6155396128204,4973.126682160176,5570.979822515739,364.09137380106813,4216.095759307829,1842.926161782713
10610.0,4811.637950803432,-1095.0225457900726,4960.567298891552,5583.3149864263905,394.2152035335038,4196.974896729378,1842.9291570643693
10615.0,4831.279171938793,-1065.3976981045957,4947.863614265983,5595.487660006382,424.3275604815086,4177.7318902578745,1842.93212887173
10620.0,4850.779850612182,-1035.7418578810086,4935.015995726045,5607.497486848437,454.4275681270655,4158.367298315806,1842.935077095566
10625.0,4870.139417489534,-1006.055887371835,4922.024814917589,5619.344115283609,484.51435028911,4138.881682885128,1842.9380016286304
10630.0,4889.357307330674,-976.3406497323762,4908.890447679136,5631.027198391818,514.5870311491951,4119.275609491,1842.9409023656794
10635.0,4908.432959006063,-946.5970089955515,4895.613274031141,5642.546394012246,544.6447352771287,4099.549647185431,1842.9437792034646
10640.0,4927.365815513419,-916.8258300467178,4882.1936781651375,5653.901364753603,574.6865876566123,4079.7043685308095,1842.9466320407516
10645.0,4946.155323994243,-887.027978598443,4868.6320484327525,5665.09177800424,604.7117137108677,4059.74034958333,1842.949460778306
10650.0,4964.800935750186,-857.2043211652747,4854.928777334603,5676.117305942138,634.7192393282493,4039.6581698763216,1842.9522653189156
10655.0,4983.302106259339,-827.3557250384687,4841.084261509075,5686.977625544741,664.7082908878543,4019.45841240346,1842.9550455673873
10660.0,5001.658295192362,-797.4830582606954,4827.098901720958,5697.672418598662,694.6779952851173,3999.1416636018826,1842.9578014305582
10665.0,5019.868966428531,-767.5871896007155,4812.973102849986,5708.201371709235,724.6274799573797,3978.7085133352084,1842.9605328172809
10670.0,5037.933588071621,-737.668988528049,4798.707273879236,5718.564176309939,754.5558729094699,3958.1595548764394,1842.963239638454
10675.0,5055.851632465705,-707.7293251875985,4784.301827883409,5728.760528671675,784.4623027392506,3937.49538489077,1842.9659218070103
10680.0,5073.62257621081,-677.7690703742576,4769.757182016992,5738.790129911889,814.3458986631547,3916.716603418289,1842.9685792379119
10685.0,5091.245900178441,-647.7890955075164,4755.073757502303,5748.652686003584,844.2057905417107,3895.823813856591,1842.9712118481805
10690.0,5108.721089527015,-617.7902726060082,4740.251979617399,5758.347907784155,874.0411089050541,3874.8176229432693,1842.9738195568773
10695.0,5126.047633717131,-587.773474262069,4725.292277683887,5767.875510964102,903.8509849784024,3853.6986407383274,1842.9764022851105
10700.0,5143.225026526741,-557.7395736162637,4710.195085054589,5777.235216135598,933.6345507075382,3832.467480606477,1842.9789599560459
10705.0,5160.25276606619,-527.6894443318877,4694.960839101111,5786.426748780902,963.3909387842564,3811.124759199339,1842.981492494898
10710.0,5177.13035479312,-497.6239605694682,4679.589981201272,5795.449839280647,993.1192826717977,3789.671096437559,1842.983999828946
10715.0,5193.857299527264,-467.5439969612263,4664.082956726433,5804.304222921967,1022.8187166302606,3768.1071154927995,1842.9864818875249
10720.0,5210.433111465104,-437.4504285855384,4648.440215028686,5812.989639906493,1052.4883757419916,3746.4334427696613,1842.9889386020286
10725.0,5226.8573061944,-407.3441309413768,4632.662209427949,5821.505835358193,1082.1273959369535,3724.65070788749,1842.9913699059161
10730.0,5243.129403708596,-377.2259799227292,4616.749397198912,5829.85255933108,1111.7349140180793,3702.7595436620895,1842.993775734709
10735.0,5259.248928421101,-347.09685179301664,4600.702239557902,5838.029566816763,1141.3100676865852,3680.760586087345,1842.9961560259944
10740.0,5275.215409179419,-316.95762315949776,4584.521201649605,5846.03661775186,1170.8519955672684,3658.654474316748,1842.9985107194316
10745.0,5291.028379279208,-286.80917094760775,4568.206752533655,5853.873477025272,1200.359837233817,3636.4418506448046,1843.0008397567372
10750.0,5306.687376478119,-256.6523723753968,4551.759365171168,5861.539914485291,1229.832733233999,3614.123360488404,1843.0031430817019
10755.0,5322.191943009593,-226.48810492784744,4535.179516411092,5869.035704946581,1259.2698251149288,3591.6996523680327,1843.0054206401842
10760.0,5337.541625596472,-196.31724633123193,4518.467686976478,5876.36062819701,1288.670255448246,3569.1713778889302,1843.0076723801055
10765.0,5352.735975464505,-166.14067452745934,4501.6243614506275,5883.514469004326,1318.033167855289,3546.5391917221395,1843.009898251463
10770.0,5367.774548355715,-135.9592676484005,4484.650028263122,5890.497017122699,1347.3577070322283,3523.80375158547,1843.012098206317
10775.0,5382.656904541633,-105.77390399020908,4467.54517967574,5897.308067299106,1376.6430187751796,3500.9657182243664,1843.0142721987943
10780.0,5397.382608836399,-75.58546198764361,4450.310311768259,5903.947419279578,1405.8882500052823,3478.0257553926876,1843.0164201850928
10785.0,5411.951230609743,-45.394820188369785,4432.945924424146,5910.414877815288,1435.0925487937427,3454.984529833393,1843.01854212347
10790.0,5426.3623437998185,-15.202857227260491,4415.4525213161305,5916.7102526685085,1464.2550643868587,3431.842711259142,1843.0206379742501
10795.0,5440.615526925896,14.989548199294596,4397.830609891668,5922.833358618401,1493.3749472309946,3408.6009723328,1843.0227076998235
10800.0,5454.710363100959,45.18151735911324,4380.080701358288,5928.784015466679,1522.451348997541,3385.2599886478583,1843.0247512646404
10805.0,5468.6464400441155,75.37217150992004,4362.203310668828,5934.562048043104,1551.4834226078215,3361.8204387087644,1843.02676863521
10810.0,5482.423350092926,105.56063192506973,4344.1989565065605,5940.16728621085,1580.4703222579833,3338.283003911167,1843.0287597800964
10815.0,5496.040690215549,135.74601991925155,4326.068161270211,5945.599564871703,1609.411203443836,3314.6483685220696,1843.0307246699247
10820.0,5509.4980620227925,165.9274568742201,4307.811451058852,5950.858723971123,1638.305222985669,3290.9172196598965,1843.0326632773717
10825.0,5522.795071779996,196.10406426450558,4289.429355656696,5955.944608503161,1667.1515390530167,3267.090247274485,1843.03457557716
10830.0,5535.931330418804,226.27496368313706,4270.922408517784,5960.857068515215,1695.9493111894003,3243.168144126973,1843.0364615460646
10835.0,5548.906453548782,256.4392768673529,4252.291146750548,5965.595959112642,1724.697700337025,3219.151605769615,1843.0383211629091
10840.0,5561.720061468916,286.59612572432854,4233.536111102279,5970.161140463226,1753.395868861428,3195.0413305255156,1843.0401544085462
10845.0,5574.371779178943,316.7446323568765,4214.657845943477,5974.552477801486,1782.0429805761066,3170.8380194682654,1843.041961265877
10850.0,5586.861236390589,346.8839190891659,4195.656899252096,5978.769841432847,1810.6382007670913,3146.542376401507,1843.0437417198343
10855.0,5599.188067538624,377.01310849242657,4176.533822597685,5982.813106737657,1839.1806962174794,3122.1551078384196,1843.0454957573781
10860.0,5611.351911791814,407.13132341064716,4157.289171125414,5986.68215417504,1867.6696352319277,3097.676922981103,1843.0472233674993
10865.0,5623.3524130637115,437.2376869862765,4137.923503539994,5990.376869286623,1896.1041876611073,3073.1085336999063,1843.0489245412066
10870.0,5635.189220023315,467.33132268590884,4118.437382089498,5993.897142700099,1924.4835249261032,3048.450654512656,1843.0505992715287
10875.0,5646.861986105592,497.41135432596826,4098.831372549066,5997.2428701326335,1952.80682004278,3023.704002563814,1843.0522475535065
10880.0,5658.370369521864,527.4769060983855,4079.106044204512,6000.413952394143,1981.073247646098,2998.8692976035527,1843.0538693841875
10885.0,5669.714033270035,557.5271025962611,4059.2619698358185,6003.410295390397,2009.2819840143845,2973.9472619667513,1843.0554647626234
10890.0,5680.892645144703,587.5610688395219,4039.2997257005354,6006.231810125988,2037.4322070935536,2948.9386205519154,1843.0570336898643
10895.0,5691.905877747118,617.5779303005709,4019.219891517069,6008.87841270714,2065.523096521288,2923.8441008000177,1843.058576168953
10900.0,5702.753408494999,647.5768129299244,3999.0230504478604,6011.350024344377,2093.5538336511604,2898.6644326732667,1843.0600922049082
10905.0,5713.434919632206,677.5568431818264,3978.709789082479,6013.646571355023,2121.5236015767223,2873.400348633784,1843.061581804746
10910.0,5723.950098238286,707.5171480398742,3958.2806974205905,6015.767985165576,2149.431585155524,2848.052583622227,1843.0630449774421
10915.0,5734.298636237863,737.4568550426063,3937.7363688548476,6017.714202313901,2177.2769710331,2822.6218750363214,1843.0644817339482
10920.0,5744.480230409886,767.3750923090888,3917.0774001536556,6019.485164451304,2205.058947666894,2797.108962709327,1843.0658920871758
10925.0,5754.494582396743,797.270988564491,3896.304391443846,6021.080818344424,2232.776705350137,2771.514588888421,1843.0672760519885
10930.0,5764.341398713226,827.143673165631,3875.4179461932595,6022.501115876997,2260.4294362356673,2745.8394982130203,1843.0686336451988
10935.0,5774.020390755354,856.9922761265218,3854.4186711932093,6023.746014051457,2288.0163343597096,2720.08443769302,1843.0699648855632
10940.0,5783.531274809053,886.8159281438845,3833.307176540858,6024.815474990384,2315.536595665581,2694.250156686969,1843.0712697937672
10945.0,5792.873772058689,916.6137606226575,3812.0840756214925,6025.709465937812,2342.9894180273573,2668.3374068801677,1843.072548392423
10950.0,5802.047608595469,946.3849057014771,3790.7499850906993,6026.427959260369,2370.374001273479,2642.346942262698,1843.0738007060604
10955.0,5811.052515425677,976.1284962781407,3769.3055248564415,6026.970932448283,2397.6895472103038,2616.279519107385,1843.0750267611265
10960.0,5819.888228478785,1005.8436660350582,3747.7513180610326,6027.33836811622,2424.935259645594,2590.135895947685,1843.0762265859614
10965.0,5828.554488615414,1035.5295494646705,3726.0879910630288,6027.530254003979,2452.110344411956,2563.9168335555096,1843.0774002108037
10970.0,5837.051041635138,1065.1852818948528,3704.316173419004,6027.546582977039,2479.2140093902144,2537.6230949189808,1843.0785476677756
10975.0,5845.377638284157,1094.8099995142936,3682.4364978652457,6027.387353026938,2506.2454645327343,2511.2554452201143,1843.0796689908793
10980.0,5853.534034262826,1124.4028393978535,3660.449600299347,6027.052567271525,2533.203921886676,2484.8146518124427,1843.0807642159841
10985.0,5861.5199902330205,1153.9629395318948,3638.356119761704,6026.542233955029,2560.0885956171924,2458.3014841985705,1843.0818333808172
10990.0,5869.335271825371,1183.48943883959,3616.1566984169176,6025.856366448006,2586.898702030568,2431.7167140076604,1843.0828765249578
10995.0,5876.979649646352,1212.9814772062075,3593.8519815351096,6024.994983247117,2613.6334595972903,2405.06111497286,1843.0838936898233
11000.0,5884.452899285214,1242.4381955043607,3571.4426174731343,6023.958107974759,2640.2920889750667,2378.335462908665,1843.0848849186655
11005.0,5891.754801320777,1271.8587356192443,3548.9292576557004,6022.745769378535,2666.8738130317665,2351.5405356882065,1843.0858502565534
11010.0,5898.885141328074,1301.242240473827,3526.31255655641,6021.358001330591,2693.377856868309,2324.6771132205017,1843.0867897503704
11015.0,5905.843709884844,1330.5878540540305,3503.59317167869,6019.7948428267855,2719.8034478414897,2297.745977427614,1843.0877034488042
11020.0,5912.63030257789,1359.89472143387,3480.7717635366444,6018.056337985707,2746.149815586719,2270.7479122217687,1843.0885914023281
11025.0,5919.244720009271,1389.1619888005698,3457.848995635809,6016.142536047546,2772.4161920407273,2243.683703482406,1843.0894536631988
11030.0,5925.686767802358,1418.3888034796382,3434.8255344538234,6014.053491372822,2798.601811464176,2216.5541390331737,1843.0902902854439
11035.0,5931.956256607746,1447.5743139599251,3411.7020494210046,6011.789263440933,2824.705910464217,2189.360008618852,1843.0911013248528
11040.0,5938.053002109,1476.717669918641,3388.479212900835,6009.349916848582,2850.727728016975,2162.102103882239,1843.0918868389554
11045.0,5943.9768250282705,1505.8180222463309,3365.1577001703686,6006.735521308033,2876.666505489965,2134.7812183409565,1843.0926468870275
